date,t_template,time_start,price_yuan_per_kwh,plan_kwh,final_contract_kwh,natural_plan_kwh,natural_final_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,soc_end_kwh
2025-03-20,61,10:20,0.9588,0.0,0.0,0.0,0.0,0.0,16.20875000000001,0.0,0.0,1214.587875
2025-03-20,62,10:30,0.9549,0.0,0.0,0.0,0.0,0.0,54.787799999999834,0.0,0.0,1263.8968949999999
2025-03-20,63,10:40,0.9839,0.0,0.0,0.0,0.0,0.0,67.57749999999987,0.0,0.0,1324.7166449999997
2025-03-20,64,10:50,0.7990,0.0,0.0,0.0,0.0,0.0,135.7130666666667,0.0,0.0,1446.8584049999997
2025-03-20,65,11:00,0.5025,315.27387516044246,315.27387516044246,0.0,0.0,0.0,183.83656666666684,0.0,0.0,1612.311315
2025-03-20,66,11:10,0.4662,504.20508001372104,504.20508001372104,315.27387516044246,315.27387516044246,0.0,479.1238751604426,0.0,0.0,2043.5228026443983
2025-03-20,67,11:20,0.5007,442.7339241843415,442.7339241843415,504.20508001372104,504.20508001372104,0.0,614.1424633470544,0.0,0.0,2596.2510196567473
2025-03-20,68,11:30,0.4827,437.698286499736,437.698286499736,442.7339241843415,442.7339241843415,0.0,552.5750741843417,0.0,0.0,3093.568586422655
2025-03-20,69,11:40,0.4785,466.0204340559226,466.0204340559226,437.698286499736,437.698286499736,0.0,597.2753698330694,0.0,0.0,3631.1164192724173
2025-03-20,70,11:50,0.4662,467.27351968061953,467.27351968061953,466.0204340559226,466.0204340559226,0.0,646.2880507225891,0.0,0.0,4212.775664922748
2025-03-20,71,12:00,0.4432,485.7061619900842,531.063488223357,467.27351968061953,467.27351968061953,0.0,676.508636347286,0.0,0.0,4821.633437635305
2025-03-20,72,12:10,0.4411,457.13676880162484,507.518638346443,485.7061619900842,531.063488223357,0.0,806.0851548900235,0.0,0.0,5547.110077036326
2025-03-20,73,12:20,0.4551,445.2794806388406,506.16881054417274,457.13676880162484,507.518638346443,0.0,833.3333333333333,0.0,28.206621679776504,6297.110077036326
