variant,date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,natural_day_plan_cost_yuan,natural_day_adjust_cost_yuan
3,2025-07-21,76043.55085364229,56890.10400672732,77856.21545099805,2245.936691158813,0.0,0.0,59137.363762923036,640.660355641634,1812.664597355763,0.0,2405.426922083681,1819.4828584810537,56891.42707176422,2245.936691158813
3,2025-07-22,78887.60601268857,58490.721777732964,78843.00204435934,210.23601155317073,0.0,0.0,58682.5158182972,499.2406756333266,127.99336274014735,172.5973310693705,1819.4828584810537,2402.364993883366,58472.27980674403,210.23601155317073
3,2025-07-23,82537.39712063485,58269.484647707184,78890.55528306008,2404.462698654531,0.0,0.0,60693.384272483934,897.7788877062565,771.8183409633422,4418.660178538103,2402.364993883366,2190.6034071625927,58288.9215738294,2404.462698654531
3,2025-07-24,81705.39768125169,59235.49494691766,79042.10629720183,765.8655722686356,0.0,0.0,60208.948266240455,1042.3893081266626,0.0,2663.291384049867,2190.6034071625927,2723.558327359855,59443.08269397182,765.8655722686356
3,2025-07-25,40806.751527567176,23089.402917162788,40624.18292203364,56.74274757490332,0.0,0.0,23106.622226251584,12181.812509614456,0.0,182.5686055335398,2723.558327359855,2156.522272649896,23049.87947867668,56.74274757490332
3,2025-07-26,41191.00931383841,23323.253345883404,41470.86176534531,502.81729255479837,0.0,0.0,23602.652792938825,10121.474707139427,279.85245150689457,0.0,2156.522272649896,2419.6525761327425,23099.835500384026,502.81729255479837
3,2025-07-27,73526.69214776563,54136.48208186452,78006.68843660373,6026.054962811106,99.60374959113408,516.0664059504467,60709.2743261514,195.0430130152222,4479.996288838123,0.0,2419.6525761327425,2642.814194171628,54167.152957389844,6026.054962811106
3,2025-07-28,73766.67889375787,54546.73365012688,80827.67148076027,9805.503420352929,487.7165923783393,2613.3448686422057,67020.4265744394,11.059151912638981,7060.992587002412,0.0,2642.814194171628,1934.0865101933084,54601.57828544427,9805.503420352929
3,2025-07-29,73517.14527296185,54150.33632972447,80397.50316115285,8042.8877505233895,0.0,0.0,62202.35250429762,427.039206026148,6880.357888191005,0.0,1934.0865101933084,1934.2947256460486,54159.46475377423,8042.887750523389
3,2025-07-30,71210.18828287718,53245.4711892739,79459.24413359827,9999.965762529988,0.0,0.0,63242.224751456066,1137.7535174989287,8249.055850721095,0.0,1934.2947256460486,2321.5191410324687,53242.25898892608,9999.965762529988
3,2025-07-31,72097.82135118436,52950.25398197223,78615.80464290941,8977.31089403161,0.0,0.0,62092.26249110312,159.17048046677905,6517.9832917250405,0.0,2321.5191410324687,1982.7900389484962,53114.951597071515,8977.310894031609
3,2025-08-01,39331.405913431256,21934.18944941595,40461.69246210657,1870.7097500791758,0.0,0.0,23797.022892690293,16108.296851549268,1274.6942533221174,158.1107655348284,1982.7900389484962,2579.429070229111,21934.62130842753,1862.4015842627646
3,2025-08-02,39544.92560145599,21967.41124222451,39789.77699635247,424.3978292235276,0.0,0.0,22158.00426429053,16346.060491037733,258.55445578451656,0.0,2579.429070229111,2628.4405805799565,21725.29826925059,432.7059950399386
3,2025-08-03,64974.232429395684,47953.39396846213,65778.82442423585,1856.761640494496,79.4506043038484,452.3501755868332,50353.574269333905,278.1145222939854,969.5174544089953,164.92545956883345,2628.4405805799565,1898.4343908681858,48044.46245325258,1856.761640494496
3,2025-08-04,65987.14334361805,49265.90277313493,69008.49962357226,5502.551281700298,0.0,0.0,54724.11767865478,46.27626909464857,3021.3562799541965,0.0,1898.4343908681858,2173.3377507209743,49221.566396954484,5502.551281700298
3,2025-08-05,64702.776388523474,48265.23372013297,68007.75783085318,3036.0531707835985,0.0,0.0,51342.554804698295,7.97172700838405,3304.981442329702,0.0,2173.3377507209743,1513.2797766610731,48306.5016339147,3036.053170783599
3,2025-08-06,68039.46430933241,51268.67755918535,71705.82131127935,3954.4574000594152,0.0,0.0,55193.947593926125,156.3848274112786,3666.3570019469325,0.0,1513.2797766610731,1481.5409920192242,51239.49019386671,3954.457400059415
3,2025-08-07,68250.89793454763,48952.20688936737,68714.0700234641,3254.0105715615114,20.219477561238683,99.03500109494706,52494.254262096154,1516.3649985892587,1860.267650199186,1397.0955612827142,1481.5409920192242,1590.0329966521751,49141.20868943969,3254.010571561511
3,2025-08-08,37732.09638892905,20529.213333142223,38663.56461229462,1281.530316961222,0.0,0.0,21787.667957532503,19995.99854022276,931.4682233655687,0.0,1590.0329966521751,1867.5339133308019,20506.13764057128,1281.530316961222
3,2025-08-09,37820.85225354397,20989.94172609676,38367.86728736021,708.6455546436788,47.25921693989635,142.39202063990768,21694.813797285933,17143.624357442506,547.015033816233,0.0,1867.5339133308019,1640.143163261499,20843.776222002347,708.6455546436788
3,2025-08-10,64146.50864416277,48565.6047804669,68661.05199388979,5469.87078779081,0.0,0.0,54036.47729859301,0.0,4514.543349727014,0.0,1640.143163261499,1665.6737027863735,48566.6065108022,5469.87078779081
3,2025-08-11,63601.36446904328,46479.423127965616,68469.93274660136,5146.898575083931,141.81116167801542,1217.363080177985,52888.425754922595,799.9361813704954,4868.568277558077,0.0,1665.6737027863735,1296.8168279498802,46524.16409966067,5146.898575083932
3,2025-08-12,66397.49871623638,49084.52757047681,71791.68686723814,6720.6066402981505,0.0,0.0,55776.13204046751,489.4561324661645,5394.1881510017465,0.0,1296.8168279498802,1414.8911256772117,49055.52540016936,6720.6066402981505
3,2025-08-13,64128.79751223982,47567.92507167713,70635.27506484672,6478.03310485429,0.0,0.0,54008.127475872214,769.8353635390556,6506.4775526069025,0.0,1414.8911256772117,1768.9707138395454,47530.09437101793,6478.03310485429
3,2025-08-14,64895.9695638794,48491.8329283799,69184.76880784731,4334.804294329253,485.1111155813064,2853.369000688756,55866.65732310721,552.0655700392538,4288.799243967911,0.0,1768.9707138395454,1397.2846744420603,48678.4840280892,4334.804294329253
3,2025-08-15,38408.56658539322,21210.48435185087,38783.90392716124,638.4779185102263,30.88254024291152,99.41984053018268,21921.044753210812,19198.91565450471,480.7184507306954,105.38110896267602,1397.2846744420603,1268.3976133059964,21183.1469941704,638.4779185102263
3,2025-08-16,38834.425225660976,21567.81697247032,39285.82245288075,934.9449346911136,0.0,0.0,22389.307766468228,19619.183308241154,727.3431208617978,275.94589364202363,1268.3976133059964,1425.2702212071245,21454.362831777114,934.9449346911135
3,2025-08-17,67173.3303491165,48734.12105993287,67528.78042103373,1926.1496691206369,51.750069395784635,443.3945945830827,51031.326241647126,589.964842139555,1084.3364691802599,728.8863972630201,1425.2702212071245,1646.087725578195,48661.78197794341,1926.1496691206369
3,2025-08-18,65769.83347473244,48962.4077234616,67936.46031651205,2827.347773846803,34.683499955442926,293.31987846404354,52139.702098450754,0.0,2166.626841779608,0.0,1646.087725578195,1555.2310846902674,49019.03444613991,2827.3477738468027
3,2025-08-19,65071.2137848352,48384.98260297169,68106.42080005394,3110.3029163683264,164.76835024068188,1015.844716395296,52527.8489187089,731.5528849912247,3035.2070152187716,3.751665644813329e-11,1555.2310846902674,1363.7211052153903,48401.70128594528,3110.302916368327
3,2025-08-20,68903.55219541758,50626.022052729386,73249.11393525284,6460.360856222676,980.7552245512535,5690.694256875673,62748.14150853552,74.88662255477027,4345.561739835259,0.0,1363.7211052153903,1200.0,50597.08639543717,6460.360856222677
3,2025-08-21,68278.48558506282,49748.23669687082,69571.10741801713,1818.4377408264968,117.6140150275248,629.339210582915,52338.65182580539,292.2403863575556,1376.2207858028555,83.59895284855,1200.0,1299.5593810534945,49890.87487439598,1818.4377408264968
3,2025-08-22,38558.84207546126,21576.929757494032,39599.03979527416,1476.3655405845693,241.25138858988132,1100.641785953504,24168.04014807865,16041.773782915661,1040.1977198129068,0.0,1299.5593810534945,1273.1379059803198,21591.032821540575,1476.3655405845693
3,2025-08-23,38398.48648681374,20977.573885950114,39454.000348045025,1250.9853377358052,0.0,0.0,22074.352521915458,14245.142476488698,1055.513861231288,0.0,1273.1379059803198,1443.5805550396146,20823.367184179653,1250.9853377358052
3,2025-08-24,67997.01486163575,50236.488863367194,69257.7931786427,2641.790920514921,0.0,0.0,52861.667911256955,1550.78179166713,1882.1084875757572,621.3301705687891,1443.5805550396146,1732.9142228185403,50219.876990742036,2641.790920514921
3,2025-08-25,76955.9043648204,54418.97104494003,74911.32009185394,679.4999799453207,5.964031530034094,26.980470852819362,55156.17126054859,536.662945384813,68.1076819944366,2112.6919549608897,1732.9142228185403,1422.2491497371263,54449.69080975045,679.4999799453207
3,2025-08-26,68649.74946808598,50638.989222399025,69913.46706307895,1491.287158781689,0.0,0.0,52150.23582346367,46.121077035968874,1263.7175949934626,4.985167834092863e-10,1422.2491497371263,1978.9049305432711,50658.94866468198,1491.287158781689
3,2025-08-27,68744.45078147063,50441.42929667672,71874.27254139028,2887.678886808741,31.129999146273803,265.50776271856927,53546.513838045204,643.309743161973,3129.821759919671,0.0,1978.9049305432711,1321.8498479819502,50393.3271885179,2887.6788868087415
3,2025-08-28,69434.81487604888,50555.72093153214,74665.96478895919,5837.522197355747,427.4869971279615,2395.2411521702543,58976.06791643805,117.17552387456725,5231.149912910306,0.0,1321.8498479819502,1549.243427326706,50743.30456691205,5837.522197355747
3,2025-08-29,39980.66151067466,22196.96716174604,39938.23225144443,17.86065714119605,0.0,0.0,22241.29904462189,14885.637305197,0.0,42.42925923023363,1549.243427326706,1427.899795390414,22223.438387480695,17.86065714119605
3,2025-08-30,39566.20929817127,22177.89684694438,39936.49628498116,489.0484449583163,0.0,0.0,22476.15651642574,19041.641565774,370.28698680989197,0.0,1427.899795390414,1330.7412942424494,21987.108071467424,489.0484449583163
3,2025-08-31,68796.03867160517,50150.948540402605,70959.2491812369,3012.395845821215,206.40877690869334,1054.462308393225,54289.42598630024,0.0,2163.2105096317296,0.0,1330.7412942424494,1908.878131358421,50222.5678320858,3012.395845821215
3,2025-09-01,71738.31672163632,41523.00099074925,64447.48290169617,2379.990906882301,0.0,0.0,43966.35331013038,4985.135213034074,0.0,7290.833819940151,1908.878131358421,4347.665469796017,41586.36240324807,2379.990906882301
3,2025-09-02,63531.5530550821,39445.85557112678,59850.10385244491,1360.7290570419489,0.0,0.0,40788.28885327076,2258.4091742552896,0.0,3681.4492026372,4347.665469796017,4254.474034005445,39427.55979622881,1360.7290570419489
3,2025-09-03,63560.809511519605,41161.17540732166,60156.13712597522,1016.6014248830384,0.0,0.0,42167.09448814604,1689.4697041820525,2.5011104298755527e-12,3404.672385544378,4254.474034005445,3803.9433373457905,41150.493063263,1016.6014248830384
3,2025-09-04,61717.64373090959,40408.89065223957,59841.72590514213,633.3865995360243,0.0,0.0,41132.51628971363,2198.158654261598,1.4210854715202004e-14,1875.9178257674675,3803.9433373457905,3986.197534709979,40499.12969017761,633.3865995360243
3,2025-09-05,34290.066031970644,15846.442700834872,33048.03452553372,449.2673143931407,0.0,0.0,16312.375975729203,23550.76449274048,0.0,1242.0315064369238,3986.197534709979,4310.8296384302275,15863.108661336062,449.2673143931406
3,2025-09-06,41496.22841083193,18321.90215118769,40635.1598618203,368.6087670398666,0.0,0.0,18278.523128356665,22532.241989076443,0.0,861.0685490116255,4310.8296384302275,10800.0,17909.914361316798,368.6087670398666
3,2025-09-07,55990.5839959769,37123.639689118354,59640.715693208884,3836.334466249038,1170.9756041637665,6408.658007325512,47416.296762799386,2147.700282162277,3650.1316972319833,0.0,10800.0,10675.897035463386,37171.304289224834,3836.3344662490385
3,2025-09-08,44034.98835800371,31187.540038371284,55229.77814550197,12585.558644575423,38.91061523393989,190.27211490351397,44183.60851976737,924.9333341115054,11175.902283412892,0.0,10675.897035463386,3112.6086784320573,31422.34569218948,12570.990712674375
3,2025-09-09,51746.37508275366,34457.808231867646,57096.812392264124,7215.615743435302,509.01911599544616,2657.0907602242532,44392.652562075746,1296.1437166666665,5351.6905326257665,0.0,3112.6086784320573,2949.311632087223,34517.09081593547,7218.470985916025
3,2025-09-10,55075.38994976338,36480.40388975658,64649.69977670348,10999.171366553732,1359.725737191926,7460.625377092153,54953.5447316669,556.1849029913697,9591.944107910167,0.0,2949.311632087223,3432.4435710850576,36482.03529860069,11010.884055974057
3,2025-09-11,55540.38193895277,36092.376651564584,57543.10823874276,4690.669015478551,631.5477291288719,3391.274541834555,44251.695129492145,1196.2533392008331,3306.8669963983994,1304.1406966084094,3432.4435710850576,3410.49081520073,36169.75157217904,4690.66901547855
3,2025-09-12,31392.07815892448,14667.797581144136,31826.716424155282,544.1240122294894,0.0,0.0,15236.330600231218,17604.407077112126,434.6382652308025,0.0,3410.49081520073,3487.8008990561284,14692.206588001729,544.1240122294894
3,2025-09-13,40380.19415262218,17850.996095346163,40497.630650341,204.93422095381607,0.0,0.0,17613.273630413467,21138.21469757064,117.43649771882235,0.0,3487.8008990561284,10750.080752688536,17408.33940945965,204.93422095381607
3,2025-09-14,60204.644865599854,39536.81252698859,64331.444046790624,4482.425542463426,0.0,0.0,44045.74097357394,767.7835892363819,4189.287666061082,62.48848487031523,10750.080752688536,10379.457183154438,39563.31543111052,4482.425542463426
3,2025-09-15,47510.93687240167,32677.25266469366,52560.721140915535,6614.916404026955,0.0,0.0,39283.637888418176,1268.9562601873201,5049.784268513877,0.0,10379.457183154438,3340.521299096731,32668.721484391222,6614.916404026955
3,2025-09-16,59431.29951350437,38690.73083855686,64730.99744070794,7297.945676220477,0.0,0.0,45976.348413336746,699.4734453813003,5527.531716446339,227.83378924276292,3340.521299096731,4348.491383119455,38678.40273711627,7297.945676220478
3,2025-09-17,57267.151556730474,37914.97638873091,63537.04156111629,7024.702168787026,0.0,0.0,45002.57855401002,159.97883192235327,6269.89000438581,0.0,4348.491383119455,4137.994140857893,37977.87638522299,7024.702168787026
3,2025-09-18,57352.32877732291,37293.762272146196,63689.12787535529,7225.218772160753,0.0,0.0,44650.245933726546,815.3828094396595,6336.799098032376,0.0,4137.994140857893,4333.747399586935,37425.02716156579,7225.218772160753
3,2025-09-19,33396.63758187108,15181.40897165995,34500.59547575808,1420.4673273807925,0.0,0.0,16576.81398664126,13459.545978109429,1103.9578938869968,0.0,4333.747399586935,6382.759507358374,15156.34665926047,1420.4673273807925
3,2025-09-20,36788.74836013435,16220.864541804136,37042.77810208991,549.7451747004218,0.0,0.0,16569.497848336225,13656.968285229323,395.95672174734307,141.92697979177711,6382.759507358374,10389.913901436052,16019.752673635801,549.7451747004218
3,2025-09-21,62999.717035090354,39959.59644741496,62143.80583444109,2791.0909902969397,0.0,0.0,42787.380732338395,1162.9587329229043,1670.0860950252281,2525.997295674491,10389.913901436052,9539.893707500707,39996.28974204145,2791.0909902969397
3,2025-09-22,59478.540505262696,38581.583852129435,61342.238262552666,5812.91811128237,205.7947336266147,965.6853643581675,45428.80789654961,281.50016147462327,3867.7911623054833,2004.093405015511,9539.893707500707,6814.267326640202,38650.20442090907,5812.91811128237
3,2025-09-23,61214.00874996558,39855.42128774409,63934.126634405526,4914.319140091906,443.87909290911614,2343.696410869944,47100.20219367245,66.10335648592277,3393.868495112669,673.7506106727222,6814.267326640202,5331.741222767516,39842.1866427106,4914.319140091906
3,2025-09-24,59774.05452326322,39127.38315045223,64759.89428812347,6346.004008837746,0.0,0.0,45396.107606887614,0.0,4985.8397648602495,0.0,5331.741222767516,5460.044911704074,39050.103598049864,6346.004008837746
3,2025-09-25,64410.06550137146,40772.61424256097,66683.45459607024,5772.745306744354,152.7980842022782,801.154206247281,47594.2439122351,2107.4361639624794,4254.439213391933,1981.050118693142,5460.044911704074,6273.594612908508,41020.34439924346,5772.745306744353
3,2025-09-26,33283.155576616075,14217.542052809298,33160.83314039281,701.9431371525545,0.0,0.0,14914.71398802333,11877.334691442771,328.01729537094405,450.3397315942109,6273.594612908508,6732.809981891867,14212.770850870775,701.9431371525545
3,2025-09-27,36164.87120601782,16126.971491424512,37035.82721385225,1175.2575323504277,262.5050161974202,1366.684750183784,18407.03043148702,13414.048191906497,870.9560078344277,0.0,6732.809981891867,9161.731886596684,15865.088148952807,1175.2575323504277
3,2025-09-28,67836.46279671161,43643.670708873,68108.3679486122,3443.4410628089945,0.0,0.0,47067.68158491528,734.759909357143,2290.300675546442,1951.5291550620714,9161.731886596684,9339.665910238595,43640.59269254345,3427.0888923718335
3,2025-09-29,67005.63290185535,42751.75370986439,63934.601988151146,923.2316277754718,124.27146324303112,794.6453758502894,44502.98652344384,199.44478915791328,37.01957142505728,3174.916853713028,9339.665910238595,6707.155176744397,42768.75734938092,939.5837982126325
3,2025-09-30,69004.33362480073,45353.32680329846,69897.24400069291,1897.8894670131858,0.0,0.0,47356.30428477147,808.2626373792666,1367.4507212669773,474.5403453747849,6707.155176744397,6336.570560578565,45458.41481775828,1897.8894670131858
3,2025-10-01,67268.6516623408,40132.303983374906,63382.642521695685,941.8537463684297,0.0,0.0,41026.8661377685,8855.253789097042,1.7547938033872015,3887.763934448515,6336.570560578565,7751.691685745907,40085.01239140007,941.8537463684295
3,2025-10-02,70573.49750315314,40819.72390174116,65479.01379491468,1458.8287840579792,0.0,0.0,42463.02290271957,6865.117964089209,28.808969156871512,5123.2926773953195,7751.691685745907,10800.0,41004.19411866159,1458.8287840579792
3,2025-10-03,31815.417076587284,13100.107247329586,31645.848281091017,56.48300060424611,0.0,0.0,13253.09371290089,20408.773988940477,0.0,169.56879549627104,10800.0,10692.182098248726,13196.610712296644,56.4830006042461
3,2025-10-04,33753.903085252416,14317.418010581161,33477.61667155943,81.33444955859385,0.0,0.0,14080.838604587996,16425.79413445772,0.0,269.0481746769635,10692.182098248726,10800.0,14001.090777021715,79.7478275662821
3,2025-10-05,65908.93418541766,39906.829657287155,62685.39319558743,964.1229824615326,0.0,0.0,40893.32020422764,4278.627933111224,190.34197430336513,3404.0400731325863,10800.0,10800.0,39931.21642632039,962.1037779072492
3,2025-10-06,60092.30547632827,38998.71109950215,61985.39433392753,2799.8716451729247,0.0,0.0,41774.87880034324,782.0637431680342,1896.5295342590853,20.521806676858432,10800.0,10676.49421111597,38971.401328623724,2803.4774717195196
3,2025-10-07,62386.386706573154,39602.01192678472,63622.642159926785,1507.9900363964693,0.0,0.0,41082.467755910664,1874.9076655806898,1279.365410644401,31.76684620040953,10676.49421111597,10800.0,39577.14278346487,1505.324972445791
3,2025-10-08,60191.34042415675,37496.78078872284,60602.38373563203,1844.1366979709646,0.0,0.0,39328.149928544204,764.5748836829317,1199.4708596282883,794.4325975822003,10800.0,10264.350716195324,37482.60367872527,1845.5462498189395
3,2025-10-09,63487.246134292014,37885.63286877818,59672.86799037625,1816.5878759950901,0.0,0.0,40166.373124758844,405.68700098016586,515.1852816246982,4334.901487201613,10264.350716195324,10515.906647890875,38348.52973666105,1817.8433880977936
3,2025-10-10,31370.47449404004,12706.096324625007,31668.034520294794,527.3838133766802,0.0,0.0,13239.121267337505,18666.861855364587,345.3297859508334,47.76975969608654,10515.906647890875,10394.450267147524,12711.737453960824,527.3838133766802
3,2025-10-11,33200.821416474704,13711.844663049722,33101.909557046936,17.91432562580016,0.0,0.0,13320.146543026522,14455.476240968723,0.0,69.64337909628466,10394.450267147524,10415.114119338918,13308.44884262313,11.697700403393018
3,2025-10-12,62378.37672611601,38322.91146411354,62423.99513483491,2186.1868846679326,20.929933333333338,105.12059016666669,40559.88382680032,566.1542889915343,1021.9599449803836,973.0503540106331,10415.114119338918,9955.821083859824,38269.96403593941,2184.7992006942386
3,2025-10-13,62807.54411425429,37780.85064679335,60553.98450210797,3186.3117389307376,0.0,0.0,41330.16043769917,168.02375320705218,1297.0082701751248,3583.1275449037703,9955.821083859824,10148.35345546127,38136.244389572326,3193.9160481268386
3,2025-10-14,64301.07240004278,39595.74331004836,65092.48526762362,3612.74575059586,0.0,0.0,43245.70081948124,344.30491280824174,2768.426058862919,1977.0131912820793,10148.35345546127,10120.995521308181,39632.95506888538,3612.7457505958596
3,2025-10-15,65495.51657515674,40418.88436655223,65707.85849023837,1776.5064282605342,0.0,0.0,42169.85082771079,37.165945540821895,979.4874904483563,767.1455753667241,10120.995521308181,9756.772311803948,40393.34439945026,1776.506428260534
3,2025-10-16,64435.419562038944,40630.27563228432,67481.10084014869,4498.907071193931,0.0,0.0,45232.720569947705,192.92002715232636,3045.6812781097433,0.0,9756.772311803948,9962.131865966963,40733.81349875378,4498.907071193931
3,2025-10-17,30557.6533066403,12453.772660316523,31160.87440140525,890.7396595100971,11.497744147279423,39.379773704432026,13376.068583441043,12383.128478959963,603.2210947649505,0.0,9962.131865966963,8960.794680099132,12445.949150226515,890.739659510097
3,2025-10-18,34409.09322152803,13984.692008209895,34418.496113993635,268.4513230923233,0.0,0.0,13777.787925937493,12797.460933993978,163.13279637362888,142.62609537886723,8960.794680099132,10162.530087757868,13511.926566184597,265.86135975289716
3,2025-10-19,66679.48758448631,42230.01250997426,67534.09895923614,2776.2949493677584,66.7360207056347,354.5653955102907,45426.41277984662,202.96537484157747,1530.0854609633034,409.7961924132169,10162.530087757868,9713.437814476889,42356.47003322863,2715.3773511077034
3,2025-10-20,69413.20415684703,43919.120533476256,69466.74873657039,549.5688993420993,169.62711614851443,887.460305296539,45382.27612814595,829.9611836069989,282.5488899268486,395.57040205064834,9713.437814476889,9706.369820780652,43905.22079772108,589.5950251283377
3,2025-10-21,69482.91673164925,44247.06874639295,71299.99478945442,2482.765121873602,7.548778653051885,39.193258766645386,46878.86637873858,325.80242978221816,1919.6535479786673,198.45157251512182,9706.369820780652,9921.772616283928,44335.978281317715,2503.6948386542176
3,2025-10-22,67397.32832067391,42683.46876732917,68844.23035570238,1991.625224576124,884.7993676243568,5039.811342382022,49575.66188868913,287.6187775843458,1489.7185745496258,42.503168966458134,9921.772616283928,9489.342816889053,42544.82690649759,1991.0236398095149
3,2025-10-23,73075.42661862104,42023.87594075527,67680.39048415978,3231.0659337606517,233.6632303542311,1338.9518660898177,46740.42237698526,294.9026049708083,722.2361091361838,6131.925142292793,9489.342816889053,9544.452545310149,42167.251273335554,3234.2192375598884
3,2025-10-24,31784.647267314536,12577.853668827369,32561.91778473328,1156.3061774810133,561.4551021537711,2788.8915387856014,16789.742860212114,11423.468779312278,777.2705174187445,0.0,9544.452545310149,9612.289029568112,12844.545143945501,1156.3061774810133
3,2025-10-25,33504.649852902934,13198.67765343202,34159.976054663886,973.6553829220256,464.6552310353103,2247.72101051027,15980.127267059486,10635.668228981718,667.4168205384206,12.09061877746035,9612.289029568112,9779.16099222099,12758.75087362719,973.6553829220256
3,2025-10-26,71458.96151482163,43457.87598221172,68495.54233839814,1806.4966488668485,118.5460012937375,578.3803990994516,45931.18514205314,316.79991313891946,412.8542449253973,2973.3053763032526,9779.16099222099,9781.646567726406,43633.97379228652,1718.8309506671717
3,2025-10-27,69179.36164935262,42907.982826726715,68782.92972775892,2838.422173757697,171.3276839972024,841.8231637125966,46626.21261298166,1409.732329292144,1681.6997167566956,2235.4774281112173,9781.646567726406,9650.353153372522,42910.3980576576,2873.991391611468
3,2025-10-28,69150.35115516513,44072.69595059769,70369.55278649082,2339.4037081676242,264.07164384143437,1535.4838579225202,47913.52825608559,427.9979120227791,1520.9406924548643,314.59491900971034,9650.353153372522,9753.47306360531,44038.66060602835,2339.383792134719
3,2025-10-29,72243.10304934812,46630.12790431081,73856.34355863472,2473.962857317399,380.52362023625506,2237.287779498703,51222.25185962196,518.4731075783734,1666.6305345824487,286.1564227001097,9753.47306360531,9602.157540322558,46458.88482642705,2526.07925369621
3,2025-10-30,68627.1403858488,44000.3741554271,68493.55998968973,2382.7740870161733,229.75253224210238,1240.1088191072201,48081.66757356907,507.07229590048416,1136.0018435188117,1269.5822396778788,9602.157540322558,9634.916177983574,44458.78466744568,2382.774087016173
3,2025-10-31,34391.256693357485,13963.854239974848,34687.074980681966,409.57642639779885,338.7847842826584,1533.5219408299404,15769.56165201758,6661.095273615362,295.8182873244781,0.0,9634.916177983574,9828.648469962063,13826.463284789843,409.5764263977989
3,2025-11-01,33767.46111567357,13559.84336393277,34290.3364433392,828.7840385068284,0.0,0.0,14095.525217486798,7592.850675323878,563.729800797684,40.854473132057365,9828.648469962063,9877.45122257844,13266.74117897997,828.7840385068284
3,2025-11-02,72689.97324447651,47129.426669823835,73652.07157852815,1949.7216580830664,242.9422838990571,1483.8297473102282,50662.873559781794,1097.7183394658223,1546.5654289507227,307.99951947856584,9877.45122257844,9811.303192301242,47284.670962987686,1894.3728494838788
3,2025-11-03,75437.97427376287,48602.20849320798,74649.78710588271,684.4919985972107,0.0,0.0,49339.886953837806,850.9905763842064,208.8656689900639,1160.2687034315418,9811.303192301242,9836.381020333432,48619.41785144177,720.4691023960331
3,2025-11-04,73511.93292921188,47340.37127209484,72209.46675209871,640.0098558619416,450.24371891505854,2768.858723328854,50575.56051470868,938.5385312699536,123.78252144027829,1539.5004074126364,9836.381020333432,9693.08797729884,47147.32023071752,659.3815606623064
3,2025-11-05,76661.18909514454,49523.88435698264,74879.94345016102,884.8042228604799,3.227683333333289,15.867291266666447,50523.67048466754,770.0758618479492,144.14583576781513,1816.2380194069258,9693.08797729884,9824.113899098043,49644.62227123272,863.1809221681553
3,2025-11-06,74660.09286201608,49792.95536087135,75750.60776289635,1501.2850576952133,420.73794150783056,2178.366660014087,53528.42531621918,524.8097791402938,1112.50080365336,131.13936411748887,9824.113899098043,9641.222741130636,49827.150297817556,1522.9083583875379
3,2025-11-07,34397.1301470135,14035.12442080152,34763.10617682589,537.461932341944,0.0,0.0,14660.71618669652,7420.555735305128,365.9760298123844,0.0,9641.222741130636,10011.349677466467,14123.254254354575,537.461932341944
3,2025-11-08,34933.44937049861,14518.16489776523,35037.0721431393,174.0087646779779,0.0,0.0,14448.50081220861,7028.5643944389,119.46912661851616,13.867980551948449,10011.349677466467,10044.1421148105,14274.941435054317,173.55937715429107
3,2025-11-09,76094.54563318305,50255.738098589274,75857.88808845732,1062.5250161057909,25.449537483021935,109.60938038107454,51414.908504189625,524.9624546840063,465.1667955423693,682.8399047598788,10044.1421148105,9893.896839205381,50247.20695837983,1058.0921654287256
3,2025-11-10,76830.22828358202,51818.17235127424,78603.97383627074,2346.970481364171,124.79478760385574,580.1166067169843,54873.873357240824,417.1308974968436,1810.3079936963777,57.52524994176588,9893.896839205381,9924.686080870522,51941.90403095892,2351.8527195649226
3,2025-11-11,78068.5076757282,51225.73682701045,76691.9297241216,651.7762012637838,0.0,0.0,51732.41581008857,1134.1742727697138,51.431208120361816,1426.9522720041782,9924.686080870522,9778.949904209238,51080.89093672526,651.5248733633074
3,2025-11-12,77508.2075460519,50451.326682752384,76221.08963892721,1091.7880037261164,6.064859150798952,31.206732760436005,51603.449807273435,818.6253743948926,378.68106322576216,1662.7475339701036,9778.949904209238,9962.859344178267,50481.14413827361,1091.0989362393912
3,2025-11-13,74924.47292848694,50749.092134205275,75860.39008469615,2396.849883303643,0.0,0.0,53593.07849803242,132.71475844335498,1332.4685002992983,400.6596681931924,9962.859344178267,10022.438579749027,51195.28821934157,2397.7902786908444
3,2025-11-14,35379.01441876221,14557.002453911218,35520.30258852441,214.19686868953465,0.0,0.0,14804.812576139466,4051.7353712264066,141.28816976220395,0.0,10022.438579749027,10141.859974609884,14590.615707449932,214.19686868953465
3,2025-11-15,36338.278118343485,15457.289747487006,36287.69781822822,41.96845403561358,0.0,0.0,15091.77735207283,3471.754285085629,17.942431058499835,68.52273117376042,10141.859974609884,10070.603835915994,15049.808898037216,41.96845403561358
3,2025-11-16,77686.04918842844,52494.11146826093,79022.90572722768,2181.460201466084,0.0,0.0,54653.10880440131,486.1321074338539,1402.2345556987268,60.69161838204354,10070.603835915994,9962.961602758895,52472.622905186996,2180.485899214312
