policy,date,time_start,price_yuan_per_kwh,initial_plan_kwh,final_contract_kwh,adjustment_fee_yuan,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,actual_net_kwh,emergency_kwh,surplus_kwh
6+12+18,2025-02-20,05:00,0.4395,651.8249999999999,651.8249999999999,0.0,0.0,0.0,9300.0,9300.0,660.5616666666666,8.736666666666679,0.0
6+12+18,2025-02-20,05:10,0.4333,660.7623749999998,660.7623749999998,0.0,0.0,0.0,9300.0,9300.0,647.0237666666666,0.0,13.738608333333218
6+12+18,2025-02-20,05:20,0.4439,666.894125,666.894125,0.0,0.0,0.0,9300.0,9300.0,662.0903166666667,0.0,4.803808333333336
6+12+18,2025-02-20,05:30,0.4301,1488.0841666666663,1488.0841666666663,0.0,833.3333333333333,0.0,9300.0,10050.0,680.6616666666666,25.910833333333585,0.0
6+12+18,2025-02-20,05:40,0.3713,1495.3748500000002,1495.3748500000002,0.0,833.3333333333333,0.0,10050.0,10800.0,671.2734833333333,9.23196666666638,0.0
6+12+18,2025-02-20,05:50,0.5708,750.7539666666665,750.7539666666665,0.0,-0.0,0.0,10800.0,10800.0,729.9441166666667,0.0,20.80984999999987
6+12+18,2025-02-20,06:00,0.9099,52.735000000000014,52.735000000000014,0.0,0.0,833.3333333333333,10800.0,9874.074074074075,845.2049999999999,0.0,40.863333333333344
6+12+18,2025-02-20,06:10,0.9368,52.73864166666658,52.73864166666658,0.0,0.0,833.3333333333333,9874.074074074075,8948.14814814815,892.4725333333332,6.400558333333379,0.0
6+12+18,2025-02-20,06:20,0.8758,812.1105797222194,812.1105797222194,0.0,0.0,63.28603694444712,8948.14814814815,8877.830329320986,860.6066333333333,0.0,14.789983333333225
6+12+18,2025-02-20,06:30,0.8759,22.213391666666553,25.252974999999765,3.9935565624998404,0.0,833.3333333333333,8877.830329320986,7951.90440339506,814.7154166666666,0.0,43.870891666666466
6+12+18,2025-02-20,06:40,0.8601,821.1067083333335,821.1067083333335,0.0,0.0,6.155630555555376,7951.90440339506,7945.064813888887,810.7456999999999,0.0,16.516638888888906
6+12+18,2025-02-20,06:50,0.8442,773.1700638888889,773.1700638888889,0.0,0.0,17.542105555555622,7945.064813888887,7925.573585493826,780.1118000000001,0.0,10.600369444444368
6+12+18,2025-02-20,07:00,0.8334,731.9704166666667,731.9704166666667,0.0,0.0,6.686399999999935,7925.573585493826,7918.144252160492,714.6708333333333,0.0,23.98598333333325
6+12+18,2025-02-20,07:10,0.8092,692.8529888888888,692.8529888888888,0.0,0.0,4.508455555555543,7918.144252160492,7913.134857098764,680.8327666666667,0.0,16.528677777777716
6+12+18,2025-02-20,07:20,0.7972,658.3270222222224,658.3270222222224,0.0,25.592886111111397,0.0,7913.134857098764,7936.168454598764,658.1533000000001,25.419163888889102,0.0
6+12+18,2025-02-20,07:30,0.7644,576.5127166666666,576.5127166666666,0.0,0.0,0.9638333333333549,7936.168454598764,7935.097528672838,596.7416666666666,19.265116666666586,0.0
6+12+18,2025-02-20,07:40,0.6899,1348.3190249999998,1348.3190249999998,0.0,823.4600305555552,0.0,7935.097528672838,8676.211556172839,497.3221333333334,0.0,27.536861111111136
6+12+18,2025-02-20,07:50,0.86,577.1706638888886,577.1706638888886,0.0,0.0,15.823150000000055,8676.211556172839,8658.630278395061,574.1717833333333,0.0,18.82203055555533
6+12+18,2025-02-20,08:00,1.1617,0.0,0.0,0.0,0.0,778.4759999999999,8658.630278395061,7793.656945061728,739.8791666666666,0.0,38.59683333333328
6+12+18,2025-02-20,08:10,1.1683,0.0,0.0,0.0,0.0,734.1236361111111,7793.656945061728,6977.964016049383,682.3001833333334,0.0,51.823452777777675
6+12+18,2025-02-20,08:20,1.0956,0.0,0.0,0.0,0.0,670.454688888889,6977.964016049383,6233.014361728395,600.6520499999999,0.0,69.80263888888908
6+12+18,2025-02-20,08:30,1.0849,0.0,0.0,0.0,0.0,602.9506250000002,6233.014361728395,5563.0692228395055,591.3825,0.0,11.568125000000123
6+12+18,2025-02-20,08:40,1.061,0.0,0.0,0.0,0.0,518.0635611111111,5563.0692228395055,4987.44304382716,541.0284166666665,22.96485555555546,0.0
6+12+18,2025-02-20,08:50,1.043,0.0,0.0,0.0,0.0,444.66546666666665,4987.44304382716,4493.37030308642,436.1095833333332,0.0,8.55588333333344
6+12+18,2025-02-20,09:00,1.036,0.0,0.0,0.0,0.0,403.0222500000001,4493.37030308642,4045.5678030864196,326.5799999999999,0.0,76.44225000000017
6+12+18,2025-02-20,09:10,1.0147,0.0,0.0,0.0,0.0,346.7292833333334,4045.5678030864196,3660.31304382716,277.0703166666667,0.0,69.65896666666669
6+12+18,2025-02-20,09:20,0.9922,0.0,0.0,0.0,0.0,338.900825,3660.31304382716,3283.756571604938,267.13376666666665,0.0,71.76705833333335
6+12+18,2025-02-20,09:30,0.97,0.0,0.0,0.0,0.0,314.2724416666666,3283.756571604938,2934.564969753086,246.98000000000002,0.0,67.2924416666666
6+12+18,2025-02-20,09:40,0.9422,0.0,0.0,0.0,0.0,237.3516833333333,2934.564969753086,2670.8408771604936,183.78311666666679,0.0,53.56856666666653
6+12+18,2025-02-20,09:50,0.9569,0.0,0.0,0.0,0.0,195.86222777777797,2670.8408771604936,2453.216179629629,140.3529333333334,0.0,55.50929444444458
6+12+18,2025-02-20,10:00,0.9977,0.0,0.0,0.0,0.0,210.86915,2453.216179629629,2218.9171240740734,136.52958333333345,0.0,74.33956666666654
6+12+18,2025-02-20,10:10,0.9919,0.0,0.0,0.0,0.0,140.50020555555574,2218.9171240740734,2062.8057845679004,137.5070166666666,0.0,2.9931888888891365
6+12+18,2025-02-20,10:20,0.9588,0.0,0.0,0.0,0.0,126.46426388888887,2062.8057845679004,1922.2899358024683,155.32718333333332,28.862919444444458,0.0
6+12+18,2025-02-20,10:30,0.9549,0.0,0.0,0.0,0.0,137.9707833333332,1922.2899358024683,1768.9890654320982,159.45708333333337,21.48630000000017,0.0
6+12+18,2025-02-20,10:40,0.9839,0.0,0.0,0.0,0.0,99.55382499999996,1768.9890654320982,1658.3737043209871,97.61575000000008,0.0,1.938074999999884
6+12+18,2025-02-20,10:50,0.799,180.20693611111088,180.20693611111088,0.0,115.03039166666636,0.0,1658.3737043209871,1761.901056820987,46.74598333333324,0.0,18.430561111111274
6+12+18,2025-02-20,11:00,0.5025,1031.4215333333332,1031.4215333333332,0.0,630.0218451989025,0.0,1761.901056820987,2328.9207174999992,28.53083333333325,0.0,372.8688548010974
6+12+18,2025-02-20,11:10,0.4662,1025.7528694444443,1025.7528694444443,0.0,833.3333333333333,0.0,2328.9207174999992,3078.9207174999992,-9.771833333333234,0.0,202.19136944444426
6+12+18,2025-02-20,11:20,0.5007,1001.4705416666666,1001.4705416666666,0.0,833.3333333333333,0.0,3078.9207174999992,3828.9207174999992,-65.43308333333334,0.0,233.57029166666666
6+12+18,2025-02-20,11:30,0.4827,937.1088583333332,937.1088583333332,0.0,833.3333333333333,0.0,3828.9207174999992,4578.920717499999,-109.71833333333325,0.0,213.49385833333315
6+12+18,2025-02-20,11:40,0.4785,942.3312638888888,942.3312638888888,0.0,833.3333333333333,0.0,4578.920717499999,5328.920717499999,-113.62518333333324,0.0,222.62311388888875
6+12+18,2025-02-20,11:50,0.4662,938.2473027777776,938.2473027777776,0.0,833.3333333333333,0.0,5328.920717499999,6078.920717499999,-92.75059999999999,0.0,197.6645694444443
6+12+18,2025-02-20,12:00,0.4432,817.8602,817.8602,0.0,0.0,0.0,6078.920717499999,6078.920717499999,-96.60083333333341,0.0,914.4610333333334
6+12+18,2025-02-20,12:10,0.4411,816.70105,816.70105,0.0,468.16139077504175,0.0,6078.920717499999,6500.265969197537,-163.2754500000001,0.0,511.81510922495835
6+12+18,2025-02-20,12:20,0.4551,815.8675833333334,815.8675833333334,0.0,833.3333333333333,0.0,6500.265969197537,7250.265969197537,-199.64213333333342,0.0,182.17638333333358
6+12+18,2025-02-20,12:30,0.4463,844.1977833333333,844.1977833333333,0.0,833.3333333333333,0.0,7250.265969197537,8000.265969197537,-191.93124999999992,0.0,202.79569999999995
6+12+18,2025-02-20,12:40,0.4113,832.9525277777776,832.9525277777776,0.0,833.3333333333333,0.0,8000.265969197537,8750.265969197537,-203.44575,0.0,203.06494444444436
6+12+18,2025-02-20,12:50,0.5682,826.0892138888887,826.0892138888887,0.0,833.3333333333333,0.0,8750.265969197537,9500.265969197537,-161.77941666666658,0.0,154.53529722222203
6+12+18,2025-02-20,13:00,0.8279,115.52443333333335,115.52443333333335,0.0,126.91596666666678,0.0,9500.265969197537,9614.490339197537,-88.54416666666671,0.0,77.15263333333328
6+12+18,2025-02-20,13:10,0.8636,104.57656388888873,104.57656388888873,0.0,92.53097222222193,0.0,9614.490339197537,9697.768214197537,-84.9693166666666,0.0,97.0149083333334
6+12+18,2025-02-20,13:20,0.8416,45.896011111111264,45.896011111111264,0.0,39.86262777777771,0.0,9697.768214197537,9733.644579197537,-60.36341666666658,0.0,66.39680000000013
6+12+18,2025-02-20,13:30,0.8618,33.522616666666636,33.522616666666636,0.0,47.75867499999988,0.0,9733.644579197537,9776.627386697537,-18.711666666666588,0.0,4.475608333333341
6+12+18,2025-02-20,13:40,0.8623,28.73608055555538,28.73608055555538,0.0,13.857119444444342,0.0,9776.627386697537,9789.098794197536,-54.962183333333385,0.0,69.84114444444442
6+12+18,2025-02-20,13:50,0.9026,0.0,0.0,0.0,0.0,44.115638888888796,9789.098794197536,9740.081417654326,-58.109449999999924,0.0,102.22508888888872
6+12+18,2025-02-20,14:00,0.9754,0.0,0.0,0.0,0.0,62.52241666666668,9740.081417654326,9670.612065802474,-11.959166666666684,0.0,74.48158333333336
6+12+18,2025-02-20,14:10,1.0002,0.0,0.0,0.0,0.0,58.90922222222222,9670.612065802474,9605.157374444449,-10.995400000000092,0.0,69.90462222222232
6+12+18,2025-02-20,14:20,0.9978,0.0,0.0,0.0,0.0,107.19831388888906,9605.157374444449,9486.048136790127,-3.1997166666666694,0.0,110.39803055555574
6+12+18,2025-02-20,14:30,1.0271,0.0,0.0,0.0,0.0,134.5146083333334,9486.048136790127,9336.5874608642,49.042083333333416,0.0,85.47252499999999
6+12+18,2025-02-20,14:40,1.0906,0.0,0.0,0.0,0.0,193.3828805555554,9336.5874608642,9121.71759358025,122.72095000000004,0.0,70.66193055555536
6+12+18,2025-02-20,14:50,0.9376,0.0,0.0,0.0,0.0,238.35569722222226,9121.71759358025,8856.877930000002,166.41289999999995,0.0,71.94279722222231
6+12+18,2025-02-20,15:00,0.6694,1113.45395,1212.0921688614549,99.04263555878676,833.3333333333333,0.0,8856.877930000002,9606.877930000002,200.8454166666667,0.0,177.91341886145491
6+12+18,2025-02-20,15:10,0.66,1144.4350555555557,1266.989088888889,121.32849300000001,833.3333333333333,0.0,9606.877930000002,10356.877930000002,286.3813333333334,0.0,147.27442222222237
6+12+18,2025-02-20,15:20,0.7217,341.7603361111111,443.615986111111,110.2638339074999,107.53457222222227,0.0,10356.877930000002,10453.659045000002,332.4960333333332,0.0,3.5853805555555596
6+12+18,2025-02-20,15:30,0.7308,365.4256166666667,475.42625833333324,120.58270339499985,80.7616583333334,0.0,10453.659045000002,10526.344537500003,330.1304166666667,0.0,64.53418333333315
6+12+18,2025-02-20,15:40,0.7534,402.23860555555547,512.647422222222,124.77300371499979,70.51155833333314,0.0,10526.344537500003,10589.804940000002,366.3923166666666,0.0,75.74354722222222
6+12+18,2025-02-20,15:50,0.7823,471.5789333333333,564.2737805555554,108.77276847291652,57.62692777777778,0.0,10589.804940000002,10641.669175,433.0541166666666,0.0,73.59273611111104
6+12+18,2025-02-20,16:00,0.8055,524.2981000000001,595.6070833333333,86.15907911249988,39.28493333333324,0.0,10641.669175,10677.025615,501.39166666666654,0.0,54.93048333333354
6+12+18,2025-02-20,16:10,0.8271,570.2470333333333,673.3926249999998,127.96757830124982,38.31073611111094,0.0,10677.025615,10711.5052775,556.9387833333333,0.0,78.14310555555562
6+12+18,2025-02-20,16:20,0.8519,638.3556416666667,731.9186583333332,119.55950084749978,31.272155555555514,0.0,10711.5052775,10739.6502175,622.3346999999999,0.0,78.31180277777776
6+12+18,2025-02-20,16:30,0.8791,696.3474166666668,763.8134916666668,88.9641397987499,27.265766666666877,0.0,10739.6502175,10764.1894075,699.8725000000001,0.0,36.67522499999984
6+12+18,2025-02-20,16:40,0.9024,742.305222222222,808.7021666666667,89.8749040000003,18.50690277777801,0.0,10764.1894075,10780.84562,768.4398833333332,0.0,21.755380555555462
6+12+18,2025-02-20,16:50,0.9163,818.620713888889,887.8069944444444,95.09308330958314,21.282644444444486,0.0,10780.84562,10800.0,831.5302666666666,0.0,34.994083333333265
6+12+18,2025-02-20,17:00,0.9264,899.6743,928.4344833333333,39.96515075999997,0.0,9.024711749998641,10800.0,10789.972542500002,897.7970833333331,0.0,39.66211174999887
6+12+18,2025-02-20,17:10,0.9462,941.771086111111,984.3413777777774,60.42001496249967,5.918244444444213,0.0,10789.972542500002,10795.298962500001,965.3435833333333,0.0,13.079549999999927
6+12+18,2025-02-20,17:20,0.9742,964.5858472222222,995.3001416666666,44.88279847166655,5.223374999999919,0.0,10795.298962500001,10800.0,998.0596666666667,7.982899999999972,0.0
6+12+18,2025-02-20,17:30,0.9862,1016.2452749999999,1042.146675,38.31594102000012,0.0,0.9503916666665191,10800.0,10798.94400925926,1013.2199999999999,0.0,29.877066666666565
6+12+18,2025-02-20,17:40,0.976,1041.9088083333334,1056.9711361111113,22.05124786666686,1.1733230452672514,0.0,10798.94400925926,10800.0,1037.1063666666666,0.0,18.691446399177266
6+12+18,2025-02-20,17:50,1.0742,909.8693833333334,917.018601833333,11.519535769049387,0.0,-0.0,10800.0,10800.0,912.6021166666667,0.0,4.416485166666348
6+12+18,2025-02-20,18:00,1.2313,711.6416666666665,711.6416666666665,0.0,0.0,0.22128750000047148,10800.0,10799.754125,705.1083333333332,0.0,6.7546208333337745
6+12+18,2025-02-20,18:10,1.2561,710.6339916666668,710.6339916666668,0.0,0.2731944444444707,0.0,10799.754125,10800.0,678.4806,0.0,31.880197222222364
6+12+18,2025-02-20,18:20,1.2447,736.5635833333332,736.5635833333332,0.0,0.0,-0.0,10800.0,10800.0,730.3533666666667,0.0,6.210216666666497
6+12+18,2025-02-20,18:30,1.2545,710.7866666666666,710.7866666666666,0.0,0.0,0.07944166666675301,10800.0,10799.911731481481,754.2149999999999,43.34889166666653,0.0
6+12+18,2025-02-20,18:40,1.2522,732.3061749999999,732.3061749999999,0.0,0.036933333333422524,0.0,10799.911731481481,10799.944971481482,741.3473666666666,9.078125000000114,0.0
6+12+18,2025-02-20,18:50,1.2881,247.37552499999958,247.37552499999958,0.0,0.0,479.4915361111116,10799.944971481482,10267.176598024691,707.9573,0.0,18.909761111111152
6+12+18,2025-02-20,19:00,1.3466,0.0,0.0,0.0,0.0,738.1166666666666,10267.176598024691,9447.046968395061,687.675,0.0,50.441666666666606
6+12+18,2025-02-20,19:10,1.3523,0.0,0.0,0.0,0.0,753.1415999999999,9447.046968395061,8610.22296839506,706.6175499999999,0.0,46.52404999999999
6+12+18,2025-02-20,19:20,1.3445,0.0,0.0,0.0,0.0,743.4543249999997,8610.22296839506,7784.16260728395,714.5045,0.0,28.94982499999969
6+12+18,2025-02-20,19:30,1.3483,0.0,0.0,0.0,0.0,741.2591666666665,7784.16260728395,6960.541310987654,704.52,0.0,36.739166666666506
6+12+18,2025-02-20,19:40,1.349,0.0,0.0,0.0,0.0,760.2040250000002,6960.541310987654,6115.870172098765,713.5377,0.0,46.666325000000256
6+12+18,2025-02-20,19:50,1.3473,0.0,0.0,0.0,0.0,748.6477632222214,6115.870172098765,5284.039324074074,705.4473666666665,0.0,43.2003965555549
6+12+18,2025-02-20,20:00,1.3482,0.0,0.0,0.0,0.0,735.6225000000002,5284.039324074074,4466.6809907407405,695.1733333333333,0.0,40.44916666666688
6+12+18,2025-02-20,20:10,1.3513,0.0,0.0,0.0,0.0,729.9547,4466.6809907407405,3655.620212962963,735.1965,5.241800000000012,0.0
6+12+18,2025-02-20,20:20,1.34,0.0,0.0,0.0,0.0,732.0239083333332,3655.620212962963,2842.2603148148146,752.0487166666667,20.024808333333453,0.0
6+12+18,2025-02-20,20:30,1.3489,0.0,0.0,0.0,0.0,737.6216666666664,2842.2603148148146,2022.6806851851852,724.3066666666666,0.0,13.314999999999827
6+12+18,2025-02-20,20:40,1.3952,0.0,0.0,0.0,0.0,740.4126166666665,2022.6806851851852,1200.0000000000002,706.2296166666666,0.0,34.18299999999988
6+12+18,2025-02-20,20:50,1.2226,721.0429583333333,721.0429583333333,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,716.7063333333333,0.0,4.336625000000026
6+12+18,2025-02-20,21:00,0.9332,739.3058333333332,739.3058333333332,0.0,-0.0,0.0,1200.0000000000002,1200.0000000000002,744.4549999999999,5.1491666666667015,0.0
6+12+18,2025-02-20,21:10,0.9068,734.5740083333333,734.5740083333333,0.0,0.0,0.0,1200.0000000000002,1200.0000000000002,758.2134833333332,23.639474999999948,0.0
6+12+18,2025-02-20,21:20,0.9371,738.3374416666666,738.3374416666666,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,731.4303666666666,0.0,6.907074999999963
6+12+18,2025-02-20,21:30,0.9371,729.6383333333333,729.6383333333333,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,707.7816666666665,0.0,21.856666666666797
6+12+18,2025-02-20,21:40,0.9871,766.1069499999999,766.1069499999999,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,743.0509,0.0,23.056049999999914
6+12+18,2025-02-20,21:50,0.7764,683.2621666666666,683.2621666666666,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,676.9566833333333,0.0,6.305483333333314
6+12+18,2025-02-20,22:00,0.4209,565.9625,565.9625,0.0,0.0,0.0,1200.0000000000002,1200.0000000000002,540.3116666666666,0.0,25.650833333333367
6+12+18,2025-02-20,22:10,0.3859,557.6394833333333,557.6394833333333,0.0,-0.0,0.0,1200.0000000000002,1200.0000000000002,534.4935333333333,0.0,23.14594999999997
6+12+18,2025-02-20,22:20,0.4368,549.5258333333333,549.5258333333333,0.0,0.0,-0.0,1200.0000000000002,1200.0000000000002,564.0984666666666,14.572633333333329,0.0
6+12+18,2025-02-20,22:30,0.4198,555.2233333333332,555.2233333333332,0.0,0.0,0.0,1200.0000000000002,1200.0000000000002,557.4883333333332,2.2649999999999864,0.0
6+12+18,2025-02-20,22:40,0.4186,577.8993666666668,577.8993666666668,0.0,-0.0,0.0,1200.0000000000002,1200.0000000000002,544.8901333333333,0.0,33.00923333333344
6+12+18,2025-02-20,22:50,0.4241,572.6420750000001,572.6420750000001,0.0,0.0,0.0,1200.0000000000002,1200.0000000000002,559.3187,0.0,13.323375000000055
